Loc	Version	Value	PrevValue	EVersion	EValue	EPrevValue	Path
no	39.0	copyright | opphavsrett	�	40.0	C | copyright	c | copyright	//ldml/annotations/annotation[@cp="©"]
no	39.0	r | registrert varemerke | varemerkesymbol	�	40.0	R | registered	r | registered	//ldml/annotations/annotation[@cp="®"]
no	39.0	tm | trademark | varemerke	�	40.0	mark | TM | trade mark | trademark	mark | tm | trade mark | trademark	//ldml/annotations/annotation[@cp="™"]
no	39.0	pil venstre mot loddrett strek over pil høyre mot loddrett strek	�	40.0	arrow | bar | leftwards | leftwards over rightwards arrow bars | rightwards	leftwards arrow bar over rightwards arrow bar	//ldml/annotations/annotation[@cp="↹"]
no	39.0	pil venstre mot loddrett strek over pil høyre mot loddrett strek	�	40.0	leftwards over rightwards arrow bars	leftwards arrow bar over rightwards arrow bar	//ldml/annotations/annotation[@cp="↹"][@type="tts"]
no	39.0	m | M med ring rundt | sirkel	�	40.0	circle | circled M | M	circle | circled M | m	//ldml/annotations/annotation[@cp="Ⓜ"]
no	39.0	A | A-knapp (blodtype) | blod | blodtype | type A	�	40.0	A | A button (blood type) | blood type	a | A button (blood type) | blood type	//ldml/annotations/annotation[@cp="🅰"]
no	39.0	B | B-knapp (blodtype) | blod | blodtype | type B	�	40.0	B | B button (blood type) | blood type	b | B button (blood type) | blood type	//ldml/annotations/annotation[@cp="🅱"]
no	39.0	blod | blodtype | O | O-knapp (blodtype) | type O	�	40.0	blood type | O | O button (blood type)	blood type | o | O button (blood type)	//ldml/annotations/annotation[@cp="🅾"]
no	39.0	P-knapp | parkering | parkeringsplass	�	40.0	P | P button | parking	P button | parking	//ldml/annotations/annotation[@cp="🅿"]
no	39.0	AB | AB-knapp (blodtype) | blod | blodtype | type AB	�	40.0	AB | AB button (blood type) | blood type	ab | AB button (blood type) | blood type	//ldml/annotations/annotation[@cp="🆎"]
no	39.0	CL-knapp | clear | slett | tøm	�	40.0	CL | CL button	cl | CL button	//ldml/annotations/annotation[@cp="🆑"]
no	39.0	cool | COOL-knapp	�	40.0	COOL | COOL button	cool | COOL button	//ldml/annotations/annotation[@cp="🆒"]
no	39.0	free | FREE-knapp | free-symbol | gratis	�	40.0	FREE | FREE button	free | FREE button	//ldml/annotations/annotation[@cp="🆓"]
no	39.0	ID-knapp | ID-symbol | identitet	�	40.0	ID | ID button | identity	id | ID button | identity	//ldml/annotations/annotation[@cp="🆔"]
no	39.0	new | NEW-knapp | new-symbol | ny | nyhet	�	40.0	NEW | NEW button	new | NEW button	//ldml/annotations/annotation[@cp="🆕"]
no	39.0	ikke bra | NG | NG-knapp | NG-symbol | no good	�	40.0	NG | NG button	ng | NG button	//ldml/annotations/annotation[@cp="🆖"]
no	39.0	hjelp | hjelp-symbol | sos | SOS-knapp | SOS-symbol	�	40.0	help | SOS | SOS button	help | sos | SOS button	//ldml/annotations/annotation[@cp="🆘"]
no	39.0	opp | opp-symbol | up | UP!-knapp | UP!-symbol	�	40.0	mark | UP | UP! | UP! button	mark | up | UP! button	//ldml/annotations/annotation[@cp="🆙"]
